Perfomance tests for sign up 

10 users
error 0%
1739531752862,14213,HTTP Request,200,,signup50 1-9,text,true,,459,315,43,43,http://Localhost:8080/api/auth/signup,14212,0,1
1739531752823,14524,HTTP Request,200,,signup50 1-7,text,true,,459,315,42,42,http://Localhost:8080/api/auth/signup,14524,0,0
1739531752882,14890,HTTP Request,200,,signup50 1-10,text,true,,459,315,41,41,http://Localhost:8080/api/auth/signup,14889,0,1
1739531752902,23229,HTTP Request,200,,signup50 1-11,text,true,,459,315,40,40,http://Localhost:8080/api/auth/signup,23229,0,1
1739531752922,27336,HTTP Request,200,,signup50 1-12,text,true,,459,315,39,39,http://Localhost:8080/api/auth/signup,27335,0,1
1739531752944,27732,HTTP Request,200,,signup50 1-13,text,true,,459,315,38,38,http://Localhost:8080/api/auth/signup,27731,0,0
1739531752963,27974,HTTP Request,200,,signup50 1-14,text,true,,459,315,37,37,http://Localhost:8080/api/auth/signup,27973,0,1
1739531752983,28541,HTTP Request,200,,signup50 1-15,text,true,,459,315,36,36,http://Localhost:8080/api/auth/signup,28540,0,1
1739531753024,29492,HTTP Request,200,,signup50 1-17,text,true,,459,315,35,35,http://Localhost:8080/api/auth/signup,29491,0,1
1739531753083,29895,HTTP Request,200,,signup50 1-20,text,true,,459,315,34,34,http://Localhost:8080/api/auth/signup,29895,0,2
1739531753263,30056,HTTP Request,500,,signup50 1-29,text,false,,525,315,33,33,http://Localhost:8080/api/auth/signup,30056,0,1
1739531753303,30016,HTTP Request,500,,signup50 1-31,text,false,,525,315,33,33,http://Localhost:8080/api/auth/signup,30016,0,1
1739531753283,30037,HTTP Request,500,,signup50 1-30,text,false,,525,315,31,31,http://Localhost:8080/api/auth/signup,30036,0,1
1739531753243,30077,HTTP Request,500,,signup50 1-28,text,false,,525,315,30,30,http://Localhost:8080/api/auth/signup,30076,0,1
1739531753004,30343,HTTP Request,200,,signup50 1-16,text,true,,459,315,29,29,http://Localhost:8080/api/auth/signup,30342,0,1
1739531753323,30028,HTTP Request,500,,signup50 1-32,text,false,,525,315,28,28,http://Localhost:8080/api/auth/signup,30028,0,1
1739531753362,30015,HTTP Request,500,,signup50 1-34,text,false,,525,315,27,27,http://Localhost:8080/api/auth/signup,30015,0,1
1739531753383,30025,HTTP Request,500,,signup50 1-35,text,false,,525,315,26,26,http://Localhost:8080/api/auth/signup,30025,0,1
1739531753402,30021,HTTP Request,500,,signup50 1-36,text,false,,525,315,25,25,http://Localhost:8080/api/auth/signup,30020,0,2
1739531753423,30044,HTTP Request,500,,signup50 1-37,text,false,,525,315,24,24,http://Localhost:8080/api/auth/signup,30042,0,3
1739531753443,30039,HTTP Request,500,,signup50 1-38,text,false,,525,315,23,23,http://Localhost:8080/api/auth/signup,30039,0,1
